against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1298,188,247,0,1969,185,287,7,1,Geelong,151.694915254237,17,64,1,16
1608,198,216,1,1980,235,294,18,3,"Western Bulldogs",123.134328358209,17,54,2,13
1495,199,232,0,1840,216,268,10,4,Hawthorn,123.076923076923,17,52,3,13
1338,198,225,1,1605,190,230,16,6,Sydney,119.955156950673,17,42,4,10
1634,224,212,1,1598,235,231,12,7,"North Melbourne",97.796817625459,17,38,5,9
1611,201,226,0,1828,235,267,4,8,Collingwood,113.469894475481,17,36,6,9
1472,212,225,0,1563,210,223,1,8,Adelaide,106.182065217391,17,36,7,9
1690,202,249,0,1779,248,255,2,8,"Brisbane Lions",105.266272189349,17,36,8,9
1578,198,196,0,1588,230,232,15,8,"St Kilda",100.63371356147,17,36,9,9
1831,223,185,1,1781,268,266,14,8,Richmond,97.2692517749863,17,34,10,8
1785,219,219,0,1713,261,249,3,9,Carlton,95.9663865546218,17,32,11,8
1960,238,186,0,1686,287,250,5,10,Essendon,86.0204081632653,17,28,12,7
1746,210,197,0,1607,256,235,13,12,"Port Adelaide",92.0389461626575,17,20,13,5
1653,207,203,0,1517,241,219,6,13,Fremantle,91.772534785239,17,16,14,4
1940,212,204,0,1302,288,183,17,14,"West Coast",67.1134020618557,17,12,15,3
2026,274,181,0,1309,292,188,11,15,Melbourne,64.6100691016782,17,8,16,2
