against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1221,177,231,0,1881,174,275,7,1,Geelong,154.054054054054,16,60,1,15
1482,180,208,1,1882,217,279,18,2,"Western Bulldogs",126.990553306343,16,54,2,13
1407,183,221,0,1763,204,257,10,3,Hawthorn,125.302061122957,16,52,3,13
1261,187,208,1,1552,179,224,16,5,Sydney,123.076923076923,16,42,4,10
1483,187,212,0,1748,216,256,4,7,Collingwood,117.869184086312,16,36,5,9
1573,193,231,0,1665,230,239,2,7,"Brisbane Lions",105.848696757788,16,36,6,9
1475,185,182,0,1502,215,220,15,7,"St Kilda",101.830508474576,16,36,7,9
1564,214,198,1,1500,225,217,12,7,"North Melbourne",95.9079283887468,16,34,8,8
1419,195,214,0,1486,204,212,1,8,Adelaide,104.721634954193,16,32,9,8
1717,205,176,1,1664,252,248,14,8,Richmond,96.9132207338381,16,30,10,7
1687,211,201,0,1587,246,231,3,9,Carlton,94.07231772377,16,28,11,7
1880,224,172,0,1558,276,231,5,10,Essendon,82.8723404255319,16,24,12,6
1617,201,186,0,1506,236,220,13,11,"Port Adelaide",93.1354359925788,16,20,13,5
1552,196,194,0,1388,226,199,6,13,Fremantle,89.4329896907217,16,12,14,3
1854,198,191,0,1199,276,168,17,14,"West Coast",64.6709816612729,16,8,15,2
1928,260,171,0,1239,278,178,11,14,Melbourne,64.2634854771784,16,8,16,2
