against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1586,224,300,0,2508,227,368,7,1,Geelong,158.133669609079,21,80,1,20
1765,241,295,0,2275,254,330,10,5,Hawthorn,128.895184135977,21,64,2,16
2036,248,267,1,2439,298,362,18,5,"Western Bulldogs",119.793713163065,21,62,3,15
2039,269,249,1,2049,295,300,12,8,"North Melbourne",100.490436488475,21,50,4,12
1958,254,273,0,2211,284,323,4,9,Collingwood,112.921348314607,21,48,5,12
1771,265,279,0,1941,251,277,1,9,Adelaide,109.599096555618,21,48,6,12
1884,246,251,0,1979,273,288,15,9,"St Kilda",105.042462845011,21,48,7,12
1810,250,271,1,1981,260,285,16,9,Sydney,109.447513812155,21,46,8,11
2247,273,229,1,2107,329,313,14,10,Richmond,93.7694704049844,21,42,9,10
2086,256,303,0,2103,305,300,2,11,"Brisbane Lions",100.814956855225,21,40,10,10
2195,269,270,0,2136,321,311,3,11,Carlton,97.3120728929385,21,40,11,10
2461,283,231,0,2091,363,310,5,13,Essendon,84.9654611946363,21,32,12,8
2136,270,254,0,1970,311,286,13,15,"Port Adelaide",92.2284644194757,21,24,13,6
2065,253,258,0,1908,302,275,6,16,Fremantle,92.3970944309927,21,20,14,5
2371,265,249,0,1605,351,226,17,17,"West Coast",67.6929565584142,21,16,15,4
2481,333,220,0,1588,358,228,11,18,Melbourne,64.006449012495,21,12,16,3
