against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
784,94,132,0,1086,115,159,10,0,Hawthorn,138.520408163265,9,36,1,9
764,110,124,0,958,109,139,7,1,Geelong,125.392670157068,9,32,2,8
896,104,114,1,1140,132,171,18,1,"Western Bulldogs",127.232142857143,9,30,3,7
773,101,128,0,914,112,131,1,3,Adelaide,118.240620957309,9,24,4,6
681,105,112,1,868,96,126,16,3,Sydney,127.459618208517,9,22,5,5
858,114,109,1,859,124,125,12,3,"North Melbourne",100.11655011655,9,22,6,5
859,97,118,0,1000,127,147,4,4,Collingwood,116.414435389988,9,20,7,5
885,111,138,0,966,129,138,2,4,"Brisbane Lions",109.152542372881,9,20,8,5
938,104,111,0,891,139,130,3,5,Carlton,94.9893390191898,9,16,9,4
915,93,102,0,840,137,123,15,5,"St Kilda",91.8032786885246,9,16,10,4
918,120,92,1,920,133,138,14,5,Richmond,100.217864923747,9,14,11,3
941,101,105,0,921,140,136,13,6,"Port Adelaide",97.874601487779,9,12,12,3
912,108,99,0,699,134,100,17,7,"West Coast",76.6447368421053,9,8,13,2
1167,129,87,0,807,173,120,5,7,Essendon,69.1516709511568,9,8,14,2
940,130,105,0,813,135,118,6,8,Fremantle,86.4893617021277,9,4,15,1
1152,156,101,0,701,166,100,11,8,Melbourne,60.8506944444444,9,4,16,1
