against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1151,167,214,0,1750,164,256,7,1,Geelong,152.041702867072,15,56,1,14
1351,163,198,1,1812,198,269,18,1,"Western Bulldogs",134.122871946706,15,54,2,13
1288,172,210,0,1674,186,244,10,2,Hawthorn,129.968944099379,15,52,3,13
1142,176,195,1,1431,161,206,16,5,Sydney,125.306479859895,15,38,4,9
1369,175,200,0,1652,199,242,4,6,Collingwood,120.672023374726,15,36,5,9
1327,181,200,0,1406,191,201,1,7,Adelaide,105.953278070836,15,32,6,8
1506,180,220,0,1552,221,222,2,7,"Brisbane Lions",103.054448871182,15,32,7,8
1386,174,171,0,1383,202,202,15,7,"St Kilda",99.7835497835498,15,32,8,8
1468,202,186,1,1386,211,200,12,7,"North Melbourne",94.4141689373297,15,30,9,7
1566,198,190,0,1468,228,213,3,8,Carlton,93.7420178799489,15,28,10,7
1613,191,164,1,1556,237,232,14,8,Richmond,96.4662120272784,15,26,11,6
1772,212,158,0,1454,260,216,5,9,Essendon,82.0541760722348,15,24,12,6
1537,187,172,0,1414,225,207,13,11,"Port Adelaide",91.9973975276513,15,16,13,4
1484,188,176,0,1274,216,183,6,13,Fremantle,85.8490566037736,15,8,14,2
1741,187,178,0,1132,259,159,17,13,"West Coast",65.020103388857,15,8,15,2
1814,242,163,0,1171,262,168,11,13,Melbourne,64.5534729878721,15,8,16,2
