against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1504,220,287,0,2393,214,351,7,1,Geelong,159.109042553192,20,76,1,19
1703,233,276,0,2142,245,311,10,5,Hawthorn,125.778038755138,20,60,2,15
1931,233,254,1,2288,283,339,18,5,"Western Bulldogs",118.487830139824,20,58,3,14
1924,256,245,1,1967,278,287,12,7,"North Melbourne",102.234927234927,20,50,4,12
1676,248,268,0,1894,238,271,1,8,Adelaide,113.007159904535,20,48,5,12
1692,240,258,1,1908,242,275,16,8,Sydney,112.765957446809,20,46,6,11
1885,241,263,0,2093,274,305,4,9,Collingwood,111.034482758621,20,44,7,11
1837,235,234,0,1884,267,275,15,9,"St Kilda",102.558519324986,20,44,8,11
1971,249,290,0,1994,287,284,2,10,"Brisbane Lions",101.166920345003,20,40,9,10
2149,265,214,1,2002,314,298,14,10,Richmond,93.1596091205212,20,38,10,9
2086,256,263,0,2021,305,293,3,11,Carlton,96.8839884947268,20,36,11,9
2310,270,216,0,1986,340,295,5,12,Essendon,85.974025974026,20,32,12,8
1960,238,250,0,1810,287,260,6,15,Fremantle,92.3469387755102,20,20,13,5
2085,261,233,0,1841,304,268,13,15,"Port Adelaide",88.2973621103118,20,20,14,5
2238,246,241,0,1543,332,217,17,16,"West Coast",68.9454870420018,20,16,15,4
2352,312,211,0,1537,340,221,11,17,Melbourne,65.3486394557823,20,12,16,3
