against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1004,134,174,0,1326,145,192,7,1,Geelong,132.07171314741,12,44,1,11
1041,129,160,0,1366,152,201,10,1,Hawthorn,131.219980787704,12,44,2,11
1117,127,163,1,1483,165,220,18,1,"Western Bulldogs",132.766338406446,12,42,3,10
883,139,154,1,1192,124,173,16,3,Sydney,134.994337485844,12,34,4,8
1014,132,174,0,1206,147,172,1,4,Adelaide,118.934911242604,12,32,5,8
1146,144,160,0,1378,167,203,4,5,Collingwood,120.244328097731,12,28,6,7
1188,150,179,0,1259,173,180,2,5,"Brisbane Lions",105.976430976431,12,28,7,7
1223,155,148,0,1162,178,169,3,6,Carlton,95.0122649223222,12,24,8,6
1234,160,142,1,1138,179,166,12,6,"North Melbourne",92.2204213938412,12,22,9,5
1173,135,143,0,1115,173,162,15,7,"St Kilda",95.0554134697357,12,20,10,5
1297,157,133,1,1189,190,176,14,7,Richmond,91.6730917501928,12,18,11,4
1199,149,134,0,1136,175,167,13,8,"Port Adelaide",94.7456213511259,12,16,12,4
1462,178,120,0,1068,214,158,5,9,Essendon,73.0506155950752,12,12,13,3
1206,162,146,0,1082,174,156,6,10,Fremantle,89.7180762852405,12,8,14,2
1281,147,137,0,941,189,134,17,10,"West Coast",73.4582357533177,12,8,15,2
1513,205,136,0,940,218,134,11,11,Melbourne,62.128222075347,12,4,16,1
