against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1369,199,261,0,2103,195,307,7,1,Geelong,153.615777940102,18,68,1,17
1705,211,227,1,2093,249,311,18,3,"Western Bulldogs",122.756598240469,18,58,2,14
1557,213,246,0,1956,224,285,10,4,Hawthorn,125.626204238921,18,56,3,14
1451,209,238,1,1702,207,244,16,7,Sydney,117.298414886285,18,42,4,10
1718,242,226,1,1690,246,244,12,7,"North Melbourne",98.3701979045402,18,42,5,10
1558,226,241,0,1657,222,236,1,8,Adelaide,106.354300385109,18,40,6,10
1671,207,213,0,1689,244,246,15,8,"St Kilda",101.077199281867,18,40,7,10
1727,215,240,0,1890,252,275,4,9,Collingwood,109.438332368269,18,36,8,9
1782,216,267,0,1863,261,266,2,9,"Brisbane Lions",104.545454545455,18,36,9,9
1965,237,196,1,1852,288,276,14,9,Richmond,94.2493638676845,18,34,10,8
1879,235,233,0,1799,274,261,3,10,Carlton,95.7424161788185,18,32,11,8
2068,244,196,0,1810,304,269,5,10,Essendon,87.5241779497099,18,32,12,8
1736,218,217,0,1633,253,236,6,13,Fremantle,94.0668202764977,18,20,13,5
1847,227,206,0,1700,270,249,13,13,"Port Adelaide",92.041147807255,18,20,14,5
2056,226,215,0,1385,305,195,17,15,"West Coast",67.363813229572,18,12,15,3
2150,284,187,0,1417,311,205,11,16,Melbourne,65.9069767441861,18,8,16,2
