against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
119,17,41,0,281,17,40,5,0,Essendon,236.134453781513,2,8,1,2
201,21,26,0,260,30,39,16,0,Sydney,129.353233830846,2,8,2,2
153,27,35,0,191,21,26,19,0,Fitzroy,124.83660130719,2,8,3,2
185,23,20,0,224,27,34,10,0,Hawthorn,121.081081081081,2,8,4,2
236,26,28,0,274,35,41,11,0,Melbourne,116.101694915254,2,8,5,2
169,37,32,0,176,22,24,18,1,"Western Bulldogs",104.14201183432,2,4,6,1
208,16,28,0,202,32,29,3,1,Carlton,97.1153846153846,2,4,7,1
237,15,23,0,209,37,31,12,2,"North Melbourne",88.1856540084388,2,0,8,0
263,35,19,0,223,38,34,14,2,Richmond,84.7908745247148,2,0,9,0
243,33,30,0,198,35,28,15,2,"St Kilda",81.4814814814815,2,0,10,0
267,39,18,0,168,38,25,4,2,Collingwood,62.9213483146067,2,0,11,0
260,38,27,0,135,37,18,7,2,Geelong,51.9230769230769,2,0,12,0
