against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
308,38,60,0,540,45,80,5,0,Essendon,175.324675324675,4,16,1,4
372,48,66,0,534,54,78,16,0,Sydney,143.548387096774,4,16,2,4
400,46,56,0,506,59,75,10,0,Hawthorn,126.5,4,16,3,4
352,40,65,0,515,52,75,3,1,Carlton,146.306818181818,4,12,4,3
397,61,70,0,370,56,50,19,1,Fitzroy,93.1989924433249,4,12,5,3
510,54,44,0,470,76,71,11,2,Melbourne,92.156862745098,4,8,6,2
419,41,45,0,417,63,62,12,3,"North Melbourne",99.5226730310263,4,4,7,1
513,69,39,0,435,74,66,14,3,Richmond,84.7953216374269,4,4,8,1
400,70,59,0,323,55,44,18,3,"Western Bulldogs",80.75,4,4,9,1
470,62,49,0,373,68,54,4,3,Collingwood,79.3617021276596,4,4,10,1
528,60,53,0,383,78,55,15,4,"St Kilda",72.5378787878788,4,0,11,0
528,72,55,0,331,76,46,7,4,Geelong,62.6893939393939,4,0,12,0
