against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1383,195,246,0,1938,198,282,10,2,Hawthorn,140.130151843818,16,56,1,14
1467,207,232,0,1774,210,257,16,3,Sydney,120.927062031357,16,52,2,13
1297,175,239,0,1877,187,273,3,5,Carlton,144.718581341557,16,44,3,11
1492,220,219,0,1653,212,239,4,7,Collingwood,110.790884718499,16,36,4,9
1371,213,203,0,1481,193,213,18,7,"Western Bulldogs",108.023340627279,16,36,5,9
1528,184,213,0,1761,224,258,5,8,Essendon,115.248691099476,16,32,6,8
1641,219,222,0,1488,237,211,19,8,Fitzroy,90.6764168190128,16,32,7,8
1738,208,202,0,1624,255,237,12,9,"North Melbourne",93.4407364787112,16,28,8,7
1932,258,182,0,1682,279,250,14,9,Richmond,87.0600414078675,16,28,9,7
1843,217,202,0,1480,271,213,7,11,Geelong,80.3038524145415,16,20,10,5
1908,222,206,0,1400,281,199,11,12,Melbourne,73.3752620545073,16,16,11,4
1878,234,186,0,1320,274,189,15,15,"St Kilda",70.2875399361022,16,4,12,1
