against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
959,131,137,0,1157,138,170,10,2,Hawthorn,120.646506777894,10,32,1,8
955,151,146,0,1148,134,167,16,2,Sydney,120.20942408377,10,32,2,8
800,104,150,0,1128,116,163,3,3,Carlton,141,10,28,3,7
946,100,135,0,1179,141,174,5,4,Essendon,124.630021141649,10,24,4,6
975,111,131,0,1127,144,166,12,4,"North Melbourne",115.589743589744,10,24,5,6
999,147,161,0,995,142,139,19,4,Fitzroy,99.5995995995996,10,24,6,6
907,151,137,0,827,126,115,18,5,"Western Bulldogs",91.1797133406836,10,20,7,5
1013,143,142,0,940,145,133,4,6,Collingwood,92.7936821322804,10,16,8,4
1212,162,123,0,1095,175,162,14,6,Richmond,90.3465346534653,10,16,9,4
1158,144,131,0,941,169,135,11,7,Melbourne,81.2607944732297,10,12,10,3
1194,144,129,0,939,175,135,7,7,Geelong,78.643216080402,10,12,11,3
1215,159,125,0,857,176,122,15,10,"St Kilda",70.5349794238683,10,0,12,0
