against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
68,8,19,0,133,10,19,5,0,Essendon,195.588235294118,1,4,1,1
77,11,11,0,113,11,17,10,0,Hawthorn,146.753246753247,1,4,2,1
84,18,16,0,112,11,16,19,0,Fitzroy,133.333333333333,1,4,3,1
101,11,6,0,126,15,20,16,0,Sydney,124.752475247525,1,4,4,1
90,18,23,0,107,12,14,18,0,"Western Bulldogs",118.888888888889,1,4,5,1
128,14,18,0,138,19,20,11,0,Melbourne,107.8125,1,4,6,1
138,18,14,0,128,20,19,14,1,Richmond,92.7536231884058,1,0,7,0
107,23,18,0,90,14,12,15,1,"St Kilda",84.1121495327103,1,0,8,0
126,6,11,0,101,20,15,12,1,"North Melbourne",80.1587301587302,1,0,9,0
112,16,18,0,84,16,11,7,1,Geelong,75,1,0,10,0
113,11,11,0,77,17,11,3,1,Carlton,68.141592920354,1,0,11,0
133,19,8,0,68,19,10,4,1,Collingwood,51.1278195488722,1,0,12,0
