against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
753,93,145,0,967,110,137,13,3,"Port Adelaide",128.419654714475,14,44,1,11
803,101,165,0,945,117,130,2,3,"Brisbane Lions",117.683686176837,14,44,2,11
810,114,131,1,1001,116,145,14,4,Richmond,123.58024691358,15,42,3,10
739,91,119,0,1025,108,151,7,4,Geelong,138.700947225981,14,40,4,10
803,101,100,0,934,117,139,17,4,"West Coast",116.313823163138,14,40,5,10
774,78,120,1,852,116,122,4,6,Collingwood,110.077519379845,15,34,6,8
836,110,95,0,947,121,142,15,6,"St Kilda",113.277511961722,14,32,7,8
833,119,112,0,856,119,124,9,6,"Greater Western Sydney",102.761104441777,14,32,8,8
816,108,109,0,883,118,129,11,7,Melbourne,108.210784313725,14,28,9,7
903,123,118,0,904,130,131,18,7,"Western Bulldogs",100.110741971207,14,28,10,7
930,126,98,1,818,134,120,5,7,Essendon,87.9569892473118,14,26,11,6
876,102,123,0,843,129,120,3,8,Carlton,96.2328767123288,14,24,12,6
835,115,118,1,850,120,122,8,8,"Gold Coast",101.796407185629,14,22,13,5
782,116,76,0,676,111,100,6,9,Fremantle,86.4450127877238,14,20,14,5
878,134,104,0,734,124,105,16,9,Sydney,83.5990888382688,14,20,15,5
981,111,100,0,790,145,115,10,10,Hawthorn,80.5300713557594,14,16,16,4
979,157,93,0,747,137,109,12,11,"North Melbourne",76.3023493360572,14,12,17,3
1103,125,98,0,662,163,94,1,13,Adelaide,60.0181323662738,14,4,18,1
