against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
485,71,102,0,702,69,100,13,2,"Port Adelaide",144.742268041237,10,32,1,8
608,80,64,0,748,88,114,15,3,"St Kilda",123.026315789474,10,28,2,7
597,81,122,0,704,86,97,2,3,"Brisbane Lions",117.922948073702,10,28,3,7
534,78,95,1,659,76,94,14,3,Richmond,123.408239700375,10,26,4,6
576,60,80,0,704,86,104,7,4,Geelong,122.222222222222,10,24,5,6
522,66,65,0,599,76,89,17,3,"West Coast",114.750957854406,9,24,6,6
614,92,79,0,643,87,94,9,4,"Greater Western Sydney",104.723127035831,10,24,7,6
511,49,89,1,575,77,81,4,4,Collingwood,112.52446183953,10,22,8,5
629,83,82,0,580,91,83,18,5,"Western Bulldogs",92.2098569157393,10,20,9,5
585,81,69,0,519,84,75,5,4,Essendon,88.7179487179487,9,20,10,5
621,81,81,0,627,90,91,8,6,"Gold Coast",100.966183574879,10,16,11,4
541,73,67,0,541,78,79,11,5,Melbourne,100,9,16,12,4
621,63,72,0,606,93,89,3,5,Carlton,97.5845410628019,9,16,13,4
614,62,64,0,532,92,78,10,5,Hawthorn,86.6449511400651,9,16,14,4
678,108,75,0,597,95,87,12,7,"North Melbourne",88.0530973451327,10,12,15,3
544,76,46,0,460,78,69,6,6,Fremantle,84.5588235294118,9,12,16,3
684,102,79,0,535,97,76,16,7,Sydney,78.2163742690059,10,12,17,3
817,91,66,0,450,121,64,1,10,Adelaide,55.0795593635251,10,0,18,0
