against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
706,88,138,0,894,103,126,13,3,"Port Adelaide",126.628895184136,13,40,1,10
769,97,159,0,903,112,124,2,3,"Brisbane Lions",117.42522756827,13,40,2,10
678,84,107,0,953,99,141,7,4,Geelong,140.560471976401,13,36,3,9
670,88,87,0,813,97,121,17,3,"West Coast",121.34328358209,12,36,4,9
720,102,119,1,857,103,123,14,4,Richmond,119.027777777778,13,34,5,8
784,106,88,0,898,113,135,15,5,"St Kilda",114.540816326531,13,32,6,8
684,66,104,1,746,103,107,4,5,Collingwood,109.06432748538,13,30,7,7
831,111,111,0,843,120,122,18,6,"Western Bulldogs",101.4440433213,13,28,8,7
700,94,95,0,785,101,115,11,6,Melbourne,112.142857142857,12,24,9,6
756,78,108,0,756,113,108,3,6,Carlton,100,12,24,10,6
741,105,93,0,717,106,104,9,6,"Greater Western Sydney",96.7611336032389,12,24,11,6
799,109,80,1,686,115,101,5,6,Essendon,85.8573216520651,12,22,12,5
635,101,66,0,594,89,88,6,7,Fremantle,93.5433070866142,12,20,13,5
807,111,99,1,759,116,110,8,8,"Gold Coast",94.0520446096654,13,18,14,4
811,91,83,0,671,120,98,10,8,Hawthorn,82.7373612823674,12,16,15,4
759,117,92,0,620,107,88,16,8,Sydney,81.6864295125165,12,16,16,4
888,138,89,0,719,125,105,12,10,"North Melbourne",80.9684684684685,13,12,17,3
1055,119,87,0,579,156,82,1,13,Adelaide,54.8815165876777,13,0,18,0
