against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
443,59,95,0,647,64,92,13,2,"Port Adelaide",146.049661399549,9,28,1,7
515,71,105,0,663,74,93,2,2,"Brisbane Lions",128.73786407767,9,28,2,7
534,72,58,0,670,77,102,15,3,"St Kilda",125.468164794007,9,24,3,6
522,66,65,0,599,76,89,17,3,"West Coast",114.750957854406,9,24,4,6
493,61,85,1,577,72,82,14,3,Richmond,117.038539553753,9,22,5,5
519,57,68,0,614,77,91,7,4,Geelong,118.304431599229,9,20,6,5
559,85,68,0,584,79,86,9,4,"Greater Western Sydney",104.472271914132,9,20,7,5
574,76,70,0,538,83,78,18,4,"Western Bulldogs",93.7282229965157,9,20,8,5
526,70,62,0,464,76,67,5,3,Essendon,88.212927756654,8,20,9,5
470,44,75,1,525,71,75,4,4,Collingwood,111.702127659574,9,18,10,4
543,75,73,0,553,78,80,8,5,"Gold Coast",101.841620626151,9,16,11,4
621,63,72,0,606,93,89,3,5,Carlton,97.5845410628019,9,16,12,4
614,62,64,0,532,92,78,10,5,Hawthorn,86.6449511400651,9,16,13,4
588,96,72,0,540,82,78,12,6,"North Melbourne",91.8367346938775,9,12,14,3
504,66,57,0,453,73,66,11,5,Melbourne,89.8809523809524,8,12,15,3
544,76,46,0,460,78,69,6,6,Fremantle,84.5588235294118,9,12,16,3
634,88,74,0,494,91,70,16,6,Sydney,77.9179810725552,9,12,17,3
729,81,59,0,413,108,59,1,9,Adelaide,56.6529492455418,9,0,18,0
