against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1261,145,177,0,1515,186,223,10,3,Hawthorn,120.142743854084,15,48,1,12
1043,155,179,0,1445,148,211,16,4,Sydney,138.542665388303,15,44,2,11
1277,173,207,0,1689,184,247,1,4,Adelaide,132.263116679718,15,44,3,11
1111,127,174,0,1314,164,190,18,4,"Western Bulldogs",118.271827182718,15,44,4,11
1154,164,170,0,1562,165,232,17,5,"West Coast",135.355285961872,15,40,5,10
1135,127,195,0,1503,168,218,7,5,Geelong,132.422907488987,15,40,6,10
1232,164,187,0,1627,178,240,9,5,"Greater Western Sydney",132.061688311688,15,40,7,10
1266,192,167,0,1427,179,210,12,5,"North Melbourne",112.717219589258,15,40,8,10
1335,183,181,0,1447,192,211,13,8,"Port Adelaide",108.389513108614,15,28,9,7
1383,183,148,0,1438,200,215,11,8,Melbourne,103.976861894432,15,28,10,7
1359,159,170,0,1268,200,183,4,8,Collingwood,93.3038999264165,15,28,11,7
1476,174,152,0,1292,217,190,15,8,"St Kilda",87.5338753387534,15,28,12,7
1469,167,173,0,1277,217,184,14,9,Richmond,86.929884275017,15,24,13,6
1366,172,137,0,1067,199,155,3,9,Carlton,78.1112737920937,15,24,14,6
1645,217,156,0,1284,238,188,8,10,"Gold Coast",78.0547112462006,15,20,15,5
1369,199,161,0,1145,195,164,6,12,Fremantle,83.6376917457999,15,12,16,3
1900,184,178,0,1186,286,168,2,14,"Brisbane Lions",62.4210526315789,15,4,17,1
1642,178,151,0,937,244,131,5,14,Essendon,57.0645554202192,15,4,18,1
