against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
719,113,107,0,941,101,139,12,0,"North Melbourne",130.876216968011,9,36,1,9
635,83,131,0,965,92,139,7,2,Geelong,151.968503937008,9,28,2,7
684,84,118,0,1012,100,149,9,2,"Greater Western Sydney",147.953216374269,9,28,3,7
658,106,115,0,949,92,139,16,2,Sydney,144.224924012158,9,28,4,7
632,68,114,0,846,94,122,18,3,"Western Bulldogs",133.860759493671,9,24,5,6
705,99,110,0,914,101,134,17,3,"West Coast",129.645390070922,9,24,6,6
844,88,105,0,867,126,127,10,3,Hawthorn,102.725118483412,9,24,7,6
859,127,105,0,1017,122,152,1,4,Adelaide,118.393480791618,9,20,8,5
861,111,90,0,978,125,148,11,4,Melbourne,113.588850174216,9,20,9,5
858,108,112,0,862,125,125,13,5,"Port Adelaide",100.4662004662,9,16,10,4
881,107,100,0,832,129,122,4,5,Collingwood,94.4381384790011,9,16,11,4
816,102,92,0,626,119,89,3,5,Carlton,76.7156862745098,9,16,12,4
902,98,88,0,766,134,113,15,6,"St Kilda",84.9223946784922,9,12,13,3
927,105,108,0,756,137,108,14,6,Richmond,81.5533980582524,9,12,14,3
1053,135,94,0,784,153,115,8,6,"Gold Coast",74.4539411206078,9,12,15,3
1129,127,119,0,701,167,97,2,8,"Brisbane Lions",62.0903454384411,9,4,16,1
904,118,84,0,540,131,76,5,8,Essendon,59.7345132743363,9,4,17,1
916,124,111,0,627,132,86,6,9,Fremantle,68.4497816593886,9,0,18,0
