against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
599,83,101,0,899,86,133,13,1,"Port Adelaide",150.08347245409,8,28,1,7
600,96,94,0,982,84,148,10,2,Hawthorn,163.666666666667,8,24,2,6
527,65,96,0,660,77,94,7,1,Geelong,125.237191650854,7,24,3,6
595,91,103,0,709,84,101,16,3,Sydney,119.159663865546,8,20,4,5
532,82,103,0,601,75,83,4,2,Collingwood,112.96992481203,7,20,5,5
614,80,89,0,629,89,90,8,2,"Gold Coast",102.442996742671,7,20,6,5
576,60,93,0,759,86,111,17,4,"West Coast",131.770833333333,8,16,7,4
596,98,86,0,680,83,99,6,4,Fremantle,114.093959731544,8,16,8,4
606,78,88,0,646,88,93,5,4,Essendon,106.600660066007,8,16,9,4
565,79,78,0,540,81,77,12,3,"North Melbourne",95.5752212389381,7,16,10,4
655,67,87,0,657,98,95,1,4,Adelaide,100.30534351145,7,12,11,3
765,87,71,0,671,113,100,18,5,"Western Bulldogs",87.7124183006536,8,12,12,3
790,112,94,0,670,113,96,3,5,Carlton,84.8101265822785,8,12,13,3
781,97,80,0,530,114,75,15,5,"St Kilda",67.8617157490397,8,12,14,3
645,87,73,0,571,93,83,14,5,Richmond,88.5271317829457,7,8,15,2
910,76,89,0,689,139,100,9,6,"Greater Western Sydney",75.7142857142857,8,8,16,2
649,115,70,0,478,89,68,11,6,Melbourne,73.6517719568567,8,8,17,2
878,110,68,0,512,128,74,2,7,"Brisbane Lions",58.3143507972665,8,4,18,1
