against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
599,83,101,0,899,86,133,13,1,"Port Adelaide",150.08347245409,8,28,1,7
600,96,94,0,982,84,148,10,2,Hawthorn,163.666666666667,8,24,2,6
659,101,109,0,823,93,119,16,3,Sydney,124.886191198786,9,24,3,6
623,83,106,0,724,90,103,7,2,Geelong,116.211878009631,8,24,4,6
701,89,100,0,754,102,109,8,2,"Gold Coast",107.56062767475,8,24,5,6
660,108,104,0,776,92,112,6,4,Fremantle,117.575757575758,9,20,6,5
603,81,101,0,665,87,94,12,3,"North Melbourne",110.28192371476,8,20,7,5
608,98,116,0,656,85,90,4,3,Collingwood,107.894736842105,8,20,8,5
576,60,93,0,759,86,111,17,4,"West Coast",131.770833333333,8,16,9,4
710,80,103,0,733,105,105,1,4,Adelaide,103.239436619718,8,16,10,4
720,84,98,0,710,106,102,5,5,Essendon,98.6111111111111,9,16,11,4
765,87,71,0,671,113,100,18,5,"Western Bulldogs",87.7124183006536,8,12,12,3
790,112,94,0,670,113,96,3,5,Carlton,84.8101265822785,8,12,13,3
723,135,77,0,569,98,82,11,6,Melbourne,78.6998616874136,9,12,14,3
906,108,89,0,617,133,88,15,6,"St Kilda",68.1015452538631,9,12,15,3
736,94,93,0,645,107,92,14,6,Richmond,87.6358695652174,8,8,16,2
910,76,89,0,689,139,100,9,6,"Greater Western Sydney",75.7142857142857,8,8,17,2
1003,133,70,0,550,145,80,2,8,"Brisbane Lions",54.8354935194417,9,4,18,1
