against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1231,163,190,0,1558,178,228,5,3,Essendon,126.563769293258,13,40,1,10
1275,159,212,0,1580,186,228,10,3,Hawthorn,123.921568627451,13,40,2,10
1240,172,175,0,1441,178,211,3,5,Carlton,116.209677419355,13,32,3,8
1281,189,184,0,1510,182,221,11,6,Melbourne,117.876658860265,13,28,4,7
1289,173,190,0,1348,186,193,4,6,Collingwood,104.577191621412,13,28,5,7
1410,186,200,0,1412,204,202,14,6,Richmond,100.141843971631,13,28,6,7
1350,168,174,0,1230,197,176,18,6,"Western Bulldogs",91.1111111111111,13,28,7,7
1294,172,179,0,1223,187,174,7,7,Geelong,94.5131375579598,13,24,8,6
1497,225,179,0,1343,212,194,16,7,Sydney,89.7127588510354,13,24,9,6
1472,194,166,0,1402,213,206,19,8,Fitzroy,95.2445652173913,13,20,10,5
1570,190,164,0,1226,230,177,15,10,"St Kilda",78.0891719745223,13,12,11,3
1627,193,171,0,1263,239,182,12,11,"North Melbourne",77.6275353411186,13,8,12,2
