against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1625,257,266,0,2150,228,314,5,3,Essendon,132.307692307692,19,64,1,16
1785,237,293,0,2267,258,329,10,5,Hawthorn,127.002801120448,19,56,2,14
1720,244,248,0,2024,246,296,3,8,Carlton,117.674418604651,19,44,3,11
1811,263,283,0,1939,258,276,4,8,Collingwood,107.067918277195,19,44,4,11
1881,261,251,0,1811,270,260,7,9,Geelong,96.2785752259436,19,40,5,10
1866,246,263,0,1763,270,250,18,9,"Western Bulldogs",94.4801714898178,19,40,6,10
1923,273,264,0,2040,275,296,11,11,Melbourne,106.084243369735,19,32,7,8
2034,258,253,0,1945,296,282,19,11,Fitzroy,95.6243854473943,19,32,8,8
2078,266,298,0,1864,302,261,14,11,Richmond,89.7016361886429,19,32,9,8
2110,322,248,0,1880,298,272,16,11,Sydney,89.0995260663507,19,32,10,8
2216,260,262,0,1834,326,262,12,14,"North Melbourne",82.7617328519856,19,20,11,5
2120,272,230,0,1652,308,237,15,14,"St Kilda",77.9245283018868,19,20,12,5
