against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
955,115,156,0,1254,140,183,5,2,Essendon,131.30890052356,10,32,1,8
1030,124,163,0,1273,151,185,10,2,Hawthorn,123.592233009709,10,32,2,8
1018,130,133,0,1153,148,170,3,4,Carlton,113.261296660118,10,24,3,6
970,142,153,0,1089,138,156,4,4,Collingwood,112.268041237113,10,24,4,6
1095,141,156,0,1110,159,159,14,4,Richmond,101.369863013699,10,24,5,6
1093,181,142,0,1102,152,160,16,4,Sydney,100.823421774931,10,24,6,6
1016,128,128,0,986,148,143,7,5,Geelong,97.0472440944882,10,20,7,5
1072,136,139,0,955,156,136,18,5,"Western Bulldogs",89.0858208955224,10,20,8,5
1054,148,137,0,1133,151,166,11,6,Melbourne,107.495256166983,10,16,9,4
1172,152,124,0,1066,170,157,19,8,Fitzroy,90.9556313993174,10,8,10,2
1274,152,139,0,955,187,136,12,8,"North Melbourne",74.9607535321821,10,8,11,2
1264,154,133,0,937,185,134,15,8,"St Kilda",74.129746835443,10,8,12,2
