against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1381,181,246,0,1824,200,263,10,3,Hawthorn,132.078204199855,15,48,1,12
1348,196,215,0,1751,192,256,5,3,Essendon,129.896142433234,15,48,2,12
1347,201,202,0,1690,191,248,3,5,Carlton,125.463994060876,15,40,3,10
1454,218,207,0,1683,206,246,11,7,Melbourne,115.749656121045,15,32,4,8
1486,202,223,0,1549,214,221,4,7,Collingwood,104.239569313594,15,32,5,8
1490,194,202,0,1450,216,208,7,7,Geelong,97.3154362416107,15,32,6,8
1537,193,203,0,1397,224,199,18,7,"Western Bulldogs",90.8913467794405,15,32,7,8
1656,210,232,0,1510,241,213,14,8,Richmond,91.1835748792271,15,28,8,7
1696,256,207,0,1539,240,222,16,8,Sydney,90.7429245283019,15,28,9,7
1659,219,191,0,1547,240,226,19,10,Fitzroy,93.2489451476793,15,20,10,5
1806,222,181,0,1345,264,194,15,12,"St Kilda",74.4739756367663,15,12,11,3
1869,213,196,0,1444,276,208,12,13,"North Melbourne",77.2605671482076,15,8,12,2
