against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1433,203,320,0,2396,205,346,17,2,"West Coast",167.201674808095,21,76,1,19
1992,246,334,0,2650,291,386,10,6,Hawthorn,133.032128514056,21,60,2,15
1955,269,357,0,2553,281,366,7,6,Geelong,130.588235294118,21,60,3,15
1968,276,272,1,2354,282,347,15,7,"St Kilda",119.613821138211,21,54,4,13
1874,290,286,0,2140,264,309,5,8,Essendon,114.194236926361,21,52,5,13
2123,269,297,0,2355,309,343,11,9,Melbourne,110.927932171455,22,52,6,13
1926,252,297,1,2283,279,331,4,8,Collingwood,118.535825545171,21,50,7,12
2513,287,315,0,2349,371,339,12,9,"North Melbourne",93.4739355352169,21,48,8,12
2175,291,247,0,1861,314,269,1,12,Adelaide,85.5632183908046,21,36,9,9
2002,268,253,1,1717,289,244,18,12,"Western Bulldogs",85.7642357642358,21,34,10,8
1975,283,249,0,1755,282,251,3,13,Carlton,88.8607594936709,21,32,11,8
2620,346,303,1,2241,379,323,16,13,Sydney,85.5343511450382,21,30,12,7
2327,311,275,0,2003,336,288,14,15,Richmond,86.0764933390632,21,24,13,6
2744,350,240,0,1914,399,279,2,18,"Brisbane Lions",69.7521865889213,21,12,14,3
2682,360,256,0,1738,387,247,19,18,Fitzroy,64.8023862788963,21,12,15,3
