against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1532,218,337,0,2485,219,358,17,3,"West Coast",162.206266318538,22,76,1,19
2055,255,351,0,2793,300,407,10,6,Hawthorn,135.912408759124,22,64,2,16
2021,287,368,0,2660,289,382,7,6,Geelong,131.6180108857,22,64,3,16
2087,293,286,1,2512,299,371,15,7,"St Kilda",120.364159080019,22,58,4,14
2123,269,297,0,2355,309,343,11,9,Melbourne,110.927932171455,22,52,5,13
2017,307,295,0,2203,285,318,5,9,Essendon,109.221616261775,22,52,6,13
2033,263,315,1,2349,295,339,4,9,Collingwood,115.543531726513,22,50,7,12
2693,299,326,0,2456,399,355,12,10,"North Melbourne",91.1994058670628,22,48,8,12
2282,302,259,0,2041,330,297,1,12,Adelaide,89.4390885188431,22,40,9,10
2064,282,267,1,1815,297,258,18,12,"Western Bulldogs",87.9360465116279,22,38,10,9
2113,301,264,0,1878,302,269,3,14,Carlton,88.8783719829626,22,32,11,8
2778,360,320,1,2360,403,340,16,14,Sydney,84.9532037437005,22,30,12,7
2450,326,293,0,2141,354,308,14,15,Richmond,87.3877551020408,22,28,13,7
2771,377,271,0,1837,399,261,19,18,Fitzroy,66.2937567665103,22,16,14,4
2842,364,254,0,1976,413,287,2,19,"Brisbane Lions",69.5285010555946,22,12,15,3
