against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
20,8,15,0,99,2,14,17,0,"West Coast",495,1,4,1,1
69,15,11,0,155,9,24,1,0,Adelaide,224.63768115942,1,4,2,1
76,10,20,0,146,11,21,4,0,Collingwood,192.105263157895,1,4,3,1
82,10,11,0,107,12,16,15,0,"St Kilda",130.487804878049,1,4,4,1
107,11,10,0,82,16,12,14,1,Richmond,76.6355140186916,1,0,5,0
146,20,10,0,76,21,11,18,1,"Western Bulldogs",52.0547945205479,1,0,6,0
155,11,15,0,69,24,9,10,1,Hawthorn,44.5161290322581,1,0,7,0
99,15,8,0,20,14,2,11,1,Melbourne,20.2020202020202,1,0,8,0
0,0,0,0,0,0,0,2,0,"Brisbane Lions",0,0,0,9,0
0,0,0,0,0,0,0,3,0,Carlton,0,0,0,10,0
0,0,0,0,0,0,0,5,0,Essendon,0,0,0,11,0
0,0,0,0,0,0,0,7,0,Geelong,0,0,0,12,0
0,0,0,0,0,0,0,12,0,"North Melbourne",0,0,0,13,0
0,0,0,0,0,0,0,16,0,Sydney,0,0,0,14,0
0,0,0,0,0,0,0,19,0,Fitzroy,0,0,0,15,0
