against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1006,142,234,0,1788,144,259,17,1,"West Coast",177.733598409543,15,56,1,14
1420,220,193,1,1663,200,245,15,4,"St Kilda",117.112676056338,15,42,2,10
1506,180,229,0,1933,221,284,10,5,Hawthorn,128.353253652058,15,40,3,10
1429,193,265,0,1753,206,248,7,4,Geelong,122.673198040588,14,40,4,10
1262,188,203,0,1445,179,207,5,5,Essendon,114.500792393027,14,36,5,9
1740,186,213,0,1683,259,245,12,5,"North Melbourne",96.7241379310345,14,36,6,9
1408,178,221,1,1595,205,229,4,7,Collingwood,113.28125,15,30,7,7
1539,189,206,0,1718,225,252,11,8,Melbourne,111.630929174789,15,28,8,7
1238,176,166,0,1198,177,172,3,7,Carlton,96.7689822294023,14,28,9,7
1633,223,173,0,1379,235,201,1,8,Adelaide,84.4458052663809,15,28,10,7
1541,209,187,1,1285,222,183,18,8,"Western Bulldogs",83.3874107722258,15,26,11,6
1800,216,203,1,1505,264,217,16,9,Sydney,83.6111111111111,14,18,12,4
1731,225,188,0,1478,251,215,14,11,Richmond,85.3841709994223,15,16,13,4
1783,241,162,0,1338,257,196,2,12,"Brisbane Lions",75.0420639371845,14,8,14,2
1779,231,154,0,1054,258,150,19,13,Fitzroy,59.2467678471051,14,4,15,1
