against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1505,197,301,0,1969,218,278,3,4,Carlton,130.830564784053,18,56,1,14
1657,253,253,0,2023,234,295,4,4,Collingwood,122.088111044056,18,56,2,14
1540,202,310,0,1894,223,264,5,5,Essendon,122.987012987013,18,52,3,13
1452,216,269,0,1817,206,258,7,6,Geelong,125.137741046832,18,48,4,12
1884,300,277,0,2035,264,293,19,7,Fitzroy,108.014861995754,18,44,5,11
1885,265,270,0,2010,270,290,14,7,Richmond,106.631299734748,18,44,6,11
1750,268,271,0,1939,247,278,10,8,Hawthorn,110.8,18,40,7,10
1945,277,301,0,1993,278,282,12,10,"North Melbourne",102.467866323907,18,32,8,8
2012,242,273,0,1875,295,267,16,10,Sydney,93.1908548707754,18,32,9,8
1978,298,260,0,1646,280,231,15,14,"St Kilda",83.2153690596562,18,16,10,4
2207,287,201,0,1491,320,215,18,16,"Western Bulldogs",67.5577707294971,18,8,11,2
2398,364,183,0,1521,339,223,11,17,Melbourne,63.4278565471226,18,4,12,1
