against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1569,237,238,0,1954,222,286,4,3,Collingwood,124.537922243467,17,56,1,14
1423,187,288,0,1854,206,261,3,4,Carlton,130.288123682361,17,52,2,13
1337,203,259,0,1735,189,246,7,5,Geelong,129.768137621541,17,48,3,12
1471,187,294,0,1806,214,252,5,5,Essendon,122.773623385452,17,48,4,12
1677,255,252,0,1878,237,271,10,7,Hawthorn,111.985688729875,17,40,5,10
1823,281,264,0,1962,257,283,19,7,Fitzroy,107.624794295118,17,40,6,10
1816,250,257,0,1907,261,275,14,7,Richmond,105.011013215859,17,40,7,10
1860,264,280,0,1876,266,266,12,10,"North Melbourne",100.860215053763,17,28,8,7
1926,228,260,0,1760,283,250,16,10,Sydney,91.3811007268951,17,28,9,7
1861,277,247,0,1561,264,219,15,13,"St Kilda",83.8796346050511,17,16,10,4
2104,274,186,0,1422,305,206,18,15,"Western Bulldogs",67.5855513307985,17,8,11,2
2283,351,169,0,1435,322,211,11,16,Melbourne,62.8558913710031,17,4,12,1
