against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
792,108,128,0,1070,114,157,4,1,Collingwood,135.10101010101,8,28,1,7
710,92,146,0,884,103,123,3,1,Carlton,124.507042253521,8,28,2,7
783,123,139,0,1003,110,144,12,3,"North Melbourne",128.097062579821,8,20,3,5
789,135,109,0,943,109,139,10,3,Hawthorn,119.518377693283,8,20,4,5
910,124,135,0,915,131,130,14,3,Richmond,100.549450549451,8,20,5,5
992,146,125,0,1007,141,147,19,4,Fitzroy,101.512096774194,8,16,6,4
727,121,113,0,719,101,101,7,4,Geelong,98.8995873452545,8,16,7,4
943,115,144,0,864,138,120,16,4,Sydney,91.6224814422057,8,16,8,4
767,95,117,0,807,112,115,5,5,Essendon,105.215123859192,8,12,9,3
959,131,149,0,833,138,114,15,6,"St Kilda",86.8613138686131,8,8,10,2
1077,165,90,0,744,152,109,11,7,Melbourne,69.0807799442897,8,4,11,1
1057,133,93,0,717,154,104,18,7,"Western Bulldogs",67.833491012299,8,4,12,1
