against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
525,75,77,0,737,75,110,17,2,"West Coast",140.380952380952,7,20,1,5
590,86,87,0,825,84,123,4,2,Collingwood,139.830508474576,7,20,2,5
556,82,93,0,615,79,87,7,2,Geelong,110.611510791367,7,20,3,5
644,86,89,0,677,93,98,18,2,"Western Bulldogs",105.124223602484,7,20,4,5
620,98,74,0,644,87,95,5,3,Essendon,103.870967741935,7,16,5,4
599,83,93,0,579,86,81,6,3,Fremantle,96.661101836394,7,16,6,4
676,58,93,0,615,103,87,13,3,"Port Adelaide",90.9763313609467,7,16,7,4
643,91,78,0,714,92,106,1,4,Adelaide,111.04199066874,7,12,8,3
598,70,78,0,606,88,88,16,4,Sydney,101.33779264214,7,12,9,3
611,77,82,0,616,89,89,12,4,"North Melbourne",100.818330605565,7,12,10,3
679,97,82,0,682,97,100,15,4,"St Kilda",100.441826215022,7,12,11,3
668,92,95,0,635,96,90,3,4,Carlton,95.059880239521,7,12,12,3
655,73,77,0,605,97,88,10,4,Hawthorn,92.3664122137405,7,12,13,3
728,80,84,0,570,108,81,14,4,Richmond,78.2967032967033,7,12,14,3
673,91,96,0,636,97,90,2,5,"Brisbane Lions",94.5022288261516,7,8,15,2
777,105,66,0,486,112,70,11,6,Melbourne,62.5482625482625,7,4,16,1
