against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
522,72,78,0,714,75,106,4,2,Collingwood,136.781609195402,6,16,1,4
465,63,64,0,598,67,89,17,2,"West Coast",128.602150537634,6,16,2,4
494,80,67,0,571,69,84,5,2,Essendon,115.587044534413,6,16,3,4
512,74,83,0,539,73,76,7,2,Geelong,105.2734375,6,16,4,4
550,52,80,0,554,83,79,13,2,"Port Adelaide",100.727272727273,6,16,5,4
556,76,70,0,544,80,79,18,2,"Western Bulldogs",97.841726618705,6,16,6,4
500,68,68,0,548,72,80,12,3,"North Melbourne",109.6,6,12,7,3
522,60,70,0,562,77,82,16,3,Sydney,107.662835249042,6,12,8,3
522,54,67,0,517,78,75,10,3,Hawthorn,99.0421455938697,6,12,9,3
530,74,71,0,455,76,64,6,3,Fremantle,85.8490566037736,6,12,10,3
630,66,68,0,494,94,71,14,3,Richmond,78.4126984126984,6,12,11,3
534,78,84,0,576,76,82,2,4,"Brisbane Lions",107.865168539326,6,8,12,2
570,84,60,0,588,81,88,1,4,Adelaide,103.157894736842,6,8,13,2
592,76,81,0,537,86,76,3,4,Carlton,90.7094594594595,6,8,14,2
618,84,76,0,556,89,80,15,4,"St Kilda",89.9676375404531,6,8,15,2
653,83,57,0,417,95,60,11,5,Melbourne,63.8591117917305,6,4,16,1
