against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1633,211,255,0,1911,237,276,7,7,Geelong,117.023882424985,20,52,1,13
1772,260,281,0,2063,252,297,15,7,"St Kilda",116.422121896163,20,52,2,13
1628,212,247,0,2005,236,293,1,8,Adelaide,123.157248157248,20,48,3,12
1625,233,270,0,1962,232,282,16,8,Sydney,120.738461538462,20,48,4,12
1603,229,191,0,1781,229,265,17,8,"West Coast",111.104179663132,20,48,5,12
1907,245,241,0,1909,277,278,18,8,"Western Bulldogs",100.104876769795,20,48,6,12
1670,224,245,0,1859,241,269,12,9,"North Melbourne",111.317365269461,20,44,7,11
1747,229,267,1,1893,253,271,2,9,"Brisbane Lions",108.35718374356,20,42,8,10
1754,218,243,1,1707,256,244,13,9,"Port Adelaide",97.3204104903079,20,42,9,10
1683,201,221,0,1601,247,230,6,10,Fremantle,95.1277480689245,20,40,10,10
1760,272,237,0,1977,248,290,4,11,Collingwood,112.329545454545,20,36,11,9
1913,251,265,0,1813,277,258,3,11,Carlton,94.7726084683743,20,36,12,9
1958,248,219,0,1743,285,254,10,12,Hawthorn,89.0194075587334,20,32,13,8
2103,237,224,0,1646,311,237,14,12,Richmond,78.2691393247741,20,32,14,8
1970,284,218,0,1796,281,263,5,13,Essendon,91.1675126903553,20,28,15,7
2236,280,210,0,1296,326,181,11,17,Melbourne,57.9606440071556,20,12,16,3
