against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1918,286,308,0,2294,272,331,15,7,"St Kilda",119.603753910323,22,60,1,15
1791,237,281,0,2111,259,305,7,7,Geelong,117.8671133445,22,60,2,15
2062,262,270,0,2100,300,305,18,8,"Western Bulldogs",101.84287099903,22,56,3,14
1769,227,273,0,2151,257,313,1,9,Adelaide,121.594120972301,22,52,4,13
1770,258,211,0,1969,252,293,17,9,"West Coast",111.242937853107,22,52,5,13
1801,253,293,0,2093,258,300,16,10,Sydney,116.213214880622,22,48,6,12
1835,245,287,0,2051,265,294,12,10,"North Melbourne",111.771117166213,22,48,7,12
1973,251,294,1,2076,287,297,2,11,"Brisbane Lions",105.22047643183,22,42,8,10
2017,247,268,1,1852,295,264,13,11,"Port Adelaide",91.8195339613287,22,42,9,10
1919,305,260,0,2138,269,313,4,12,Collingwood,111.412193850964,22,40,10,10
2045,275,286,0,1978,295,282,3,12,Carlton,96.7237163814181,22,40,11,10
1902,228,248,0,1748,279,250,6,12,Fremantle,91.9032597266036,22,40,12,10
2253,261,251,0,1883,332,272,14,12,Richmond,83.5774522858411,22,40,13,10
2170,310,234,0,2004,310,295,5,13,Essendon,92.3502304147465,22,36,14,9
2144,284,235,0,1873,310,273,10,14,Hawthorn,87.3600746268657,22,32,15,8
2429,305,235,0,1477,354,207,11,18,Melbourne,60.806916426513,22,16,16,4
