against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1211,161,162,0,1278,175,186,18,4,"Western Bulldogs",105.532617671346,13,36,1,9
1048,148,153,0,1215,150,177,7,5,Geelong,115.935114503817,13,32,2,8
1098,132,166,0,1090,161,154,13,5,"Port Adelaide",99.2714025500911,13,32,3,8
1118,152,153,0,1299,161,191,1,6,Adelaide,116.189624329159,13,28,4,7
1062,144,133,0,1195,153,177,17,6,"West Coast",112.523540489642,13,28,5,7
1099,133,157,0,1183,161,171,12,6,"North Melbourne",107.643312101911,13,28,6,7
1239,165,169,0,1315,179,191,15,6,"St Kilda",106.133979015335,13,28,7,7
1146,150,156,0,1212,166,176,10,6,Hawthorn,105.759162303665,13,28,8,7
1114,148,152,0,1166,161,169,16,6,Sydney,104.667863554758,13,28,9,7
1188,156,172,0,1156,172,164,3,6,Carlton,97.3063973063973,13,28,10,7
1128,168,148,0,1282,160,189,4,7,Collingwood,113.652482269504,13,24,11,6
1165,151,165,0,1233,169,178,2,7,"Brisbane Lions",105.836909871245,13,24,12,6
1136,134,155,0,1127,167,162,6,7,Fremantle,99.2077464788732,13,24,13,6
1305,189,141,0,1221,186,180,5,8,Essendon,93.5632183908046,13,20,14,5
1390,142,153,0,1071,208,153,14,8,Richmond,77.0503597122302,13,20,15,5
1400,188,126,0,804,202,113,11,11,Melbourne,57.4285714285714,13,8,16,2
