against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
691,103,115,0,1057,98,157,5,1,Essendon,152.966714905933,9,32,1,8
761,119,105,0,921,107,136,10,1,Hawthorn,121.024967148489,9,32,2,8
801,87,115,0,1069,119,159,13,2,"Port Adelaide",133.458177278402,9,28,3,7
763,97,106,0,898,111,132,3,3,Carlton,117.693315858453,9,24,4,6
827,89,118,0,922,123,134,4,4,Collingwood,111.487303506651,9,20,5,5
960,108,111,0,1005,142,149,18,4,"Western Bulldogs",104.6875,9,20,6,5
885,111,105,0,885,129,130,14,4,Richmond,100,9,20,7,5
891,99,133,0,835,132,117,1,4,Adelaide,93.7149270482604,9,20,8,5
945,111,135,0,981,139,141,2,5,"Brisbane Lions",103.809523809524,9,16,9,4
874,106,113,0,899,128,131,16,5,Sydney,102.860411899314,9,16,10,4
833,95,115,0,811,123,116,7,5,Geelong,97.358943577431,9,16,11,4
859,133,108,0,816,121,118,11,5,Melbourne,94.9941792782305,9,16,12,4
935,113,96,0,702,137,101,12,6,"North Melbourne",75.0802139037433,9,12,13,3
1026,132,91,0,835,149,124,15,7,"St Kilda",81.3840155945419,9,8,14,2
1065,117,88,0,700,158,102,17,7,"West Coast",65.7276995305164,9,8,15,2
990,132,98,0,770,143,112,6,9,Fremantle,77.7777777777778,9,0,16,0
