against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
68,8,14,0,92,10,13,3,0,Carlton,135.294117647059,1,4,1,1
87,15,12,0,114,12,17,18,0,"Western Bulldogs",131.034482758621,1,4,2,1
121,13,15,0,141,18,21,10,0,Hawthorn,116.528925619835,1,4,3,1
111,9,20,0,128,17,18,15,0,"St Kilda",115.315315315315,1,4,4,1
128,20,9,0,111,18,17,5,1,Essendon,86.71875,1,0,5,0
141,15,13,0,121,21,18,7,1,Geelong,85.8156028368794,1,0,6,0
114,12,15,0,87,17,12,1,1,Adelaide,76.3157894736842,1,0,7,0
92,14,8,0,68,13,10,2,1,"Brisbane Lions",73.9130434782609,1,0,8,0
0,0,0,0,0,0,0,4,0,Collingwood,0,0,0,9,0
0,0,0,0,0,0,0,11,0,Melbourne,0,0,0,10,0
0,0,0,0,0,0,0,12,0,"North Melbourne",0,0,0,11,0
0,0,0,0,0,0,0,14,0,Richmond,0,0,0,12,0
0,0,0,0,0,0,0,16,0,Sydney,0,0,0,13,0
0,0,0,0,0,0,0,17,0,"West Coast",0,0,0,14,0
0,0,0,0,0,0,0,19,0,Fitzroy,0,0,0,15,0
