against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1808,242,300,0,2718,261,403,7,5,Geelong,150.33185840708,19,56,1,14
1603,253,244,0,2146,225,317,18,5,"Western Bulldogs",133.873986275733,19,56,2,14
1536,186,277,1,1957,225,280,17,5,"West Coast",127.408854166667,19,54,3,13
1873,253,306,0,2280,270,329,15,7,"St Kilda",121.729845168179,20,52,4,13
1651,247,282,0,1908,234,271,4,6,Collingwood,115.566323440339,19,52,5,13
1827,255,247,0,2053,262,301,3,6,Carlton,112.370005473454,19,52,6,13
1882,232,304,0,2260,275,326,10,8,Hawthorn,120.085015940489,20,48,7,12
2233,307,268,0,2038,321,295,5,9,Essendon,91.2673533363188,20,44,8,11
2044,226,245,0,1973,303,288,1,10,Adelaide,96.5264187866928,19,36,9,9
2064,282,253,0,1861,297,268,19,11,Fitzroy,90.1647286821705,19,32,10,8
2091,261,217,1,1771,305,259,11,12,Melbourne,84.6963175514108,19,26,11,6
2202,276,254,0,1976,321,287,12,13,"North Melbourne",89.7366030881017,19,24,12,6
2540,308,243,0,1851,372,268,14,15,Richmond,72.8740157480315,19,16,13,4
2301,285,256,1,1744,336,248,16,15,Sydney,75.7931334202521,19,14,14,3
2390,278,195,1,1509,352,219,2,15,"Brisbane Lions",63.1380753138075,19,14,15,3
