against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1384,184,235,0,2125,200,315,7,3,Geelong,153.540462427746,14,44,1,11
1208,194,188,0,1574,169,231,18,4,"Western Bulldogs",130.298013245033,14,40,2,10
1375,169,217,0,1699,201,247,15,4,"St Kilda",123.563636363636,14,40,3,10
1141,169,180,0,1284,162,184,4,4,Collingwood,112.532865907099,13,36,4,9
1084,142,204,1,1326,157,187,17,4,"West Coast",122.324723247232,13,34,5,8
1376,158,208,0,1606,203,233,10,6,Hawthorn,116.71511627907,14,32,6,8
1375,199,173,0,1439,196,211,3,6,Carlton,104.654545454545,14,32,7,8
1433,191,176,0,1376,207,200,19,6,Fitzroy,96.0223307745987,13,28,8,7
1603,193,191,0,1511,235,220,5,7,Essendon,94.2607610729881,14,28,9,7
1608,180,191,0,1445,238,209,1,8,Adelaide,89.863184079602,14,24,10,6
1611,207,190,0,1444,234,209,12,10,"North Melbourne",89.6337678460583,14,16,11,4
1678,214,164,0,1340,244,196,14,9,Richmond,79.8569725864124,13,16,12,4
1591,205,188,1,1244,231,176,16,9,Sydney,78.1898177247014,13,14,13,3
1478,176,144,1,1152,217,168,11,9,Melbourne,77.9431664411367,13,14,14,3
1739,209,141,1,1119,255,163,2,11,"Brisbane Lions",64.3473260494537,14,10,15,2
