against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1240,178,194,0,1466,177,212,4,2,Collingwood,118.225806451613,14,48,1,12
1080,162,197,0,1565,153,228,12,4,"North Melbourne",144.907407407407,14,40,2,10
1307,209,238,0,1660,183,237,14,4,Richmond,127.008416220352,14,40,3,10
1104,198,224,0,1382,151,193,10,5,Hawthorn,125.18115942029,14,36,4,9
1200,162,202,1,1318,173,186,3,6,Carlton,109.833333333333,14,30,5,7
1221,189,182,1,1232,172,175,18,6,"Western Bulldogs",100.900900900901,14,30,6,7
1393,193,210,0,1314,200,184,5,8,Essendon,94.3287867910984,14,24,7,6
1314,198,153,0,1179,186,171,7,8,Geelong,89.7260273972603,14,24,8,6
1281,195,181,0,1135,181,159,15,9,"St Kilda",88.6026541764247,14,20,9,5
1560,222,169,1,1177,223,168,19,9,Fitzroy,75.4487179487179,14,18,10,4
1573,193,188,1,1178,230,165,16,9,Sydney,74.8887476160203,14,18,11,4
1444,214,175,0,1111,205,156,11,12,Melbourne,76.9390581717451,14,8,12,2
