against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1023,153,162,0,1212,145,175,4,2,Collingwood,118.475073313783,12,40,1,10
928,136,174,0,1320,132,191,12,4,"North Melbourne",142.241379310345,12,32,2,8
933,171,195,0,1137,127,157,10,4,Hawthorn,121.864951768489,12,32,3,8
1151,173,202,0,1312,163,185,14,4,Richmond,113.987836663771,12,32,4,8
956,152,149,1,1061,134,152,18,4,"Western Bulldogs",110.983263598326,12,30,5,7
1013,143,171,1,1107,145,156,3,5,Carlton,109.279368213228,12,26,6,6
1083,159,135,0,1035,154,150,7,6,Geelong,95.5678670360111,12,24,7,6
1156,160,189,0,1143,166,159,5,7,Essendon,98.8754325259516,12,20,8,5
1207,187,144,1,984,170,140,19,7,Fitzroy,81.5244407622204,12,18,9,4
1115,173,148,0,964,157,136,15,8,"St Kilda",86.457399103139,12,16,10,4
1386,162,145,1,955,204,135,16,8,Sydney,68.9033189033189,12,14,11,3
1212,186,141,0,933,171,132,11,11,Melbourne,76.980198019802,12,4,12,1
