against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
247,37,42,0,300,35,43,4,0,Collingwood,121.457489878543,3,12,1,3
228,30,44,0,332,33,48,12,1,"North Melbourne",145.614035087719,3,8,2,2
252,42,53,0,323,35,45,14,1,Richmond,128.174603174603,3,8,3,2
225,45,41,0,287,30,41,10,1,Hawthorn,127.555555555556,3,8,4,2
239,41,48,0,288,33,40,15,1,"St Kilda",120.502092050209,3,8,5,2
300,48,48,0,360,42,52,5,1,Essendon,120,3,8,6,2
304,40,32,0,272,44,40,7,1,Geelong,89.4736842105263,3,8,7,2
264,30,44,0,266,39,37,3,2,Carlton,100.757575757576,3,4,8,1
309,39,38,0,284,45,41,18,2,"Western Bulldogs",91.9093851132686,3,4,9,1
365,53,46,0,244,52,33,16,2,Sydney,66.8493150684932,3,4,10,1
307,43,42,0,240,44,33,11,3,Melbourne,78.1758957654723,3,0,11,0
319,61,31,0,163,43,22,19,3,Fitzroy,51.0971786833856,3,0,12,0
