against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
813,123,142,0,1150,115,168,3,1,Carlton,141.451414514145,9,32,1,8
920,134,153,0,1107,131,159,12,1,"North Melbourne",120.326086956522,9,32,2,8
804,156,144,0,1098,108,159,4,3,Collingwood,136.567164179104,9,24,3,6
957,141,165,0,1137,136,162,19,3,Fitzroy,118.808777429467,9,24,4,6
958,142,142,1,1030,136,148,5,3,Essendon,107.515657620042,9,22,5,5
983,137,156,0,1104,141,158,10,5,Hawthorn,112.309257375381,9,16,6,4
909,99,126,0,834,135,118,7,5,Geelong,91.7491749174917,9,16,7,4
1077,147,153,0,975,155,137,14,6,Richmond,90.5292479108635,9,12,8,3
1138,142,117,0,981,166,144,16,6,Sydney,86.2038664323374,9,12,9,3
1085,155,118,1,892,155,129,18,6,"Western Bulldogs",82.2119815668203,9,10,10,2
1151,155,146,0,920,166,129,11,7,Melbourne,79.9304952215465,9,8,11,2
1209,147,116,0,776,177,110,15,7,"St Kilda",64.1852770885029,9,8,12,2
