against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1646,230,292,0,2278,236,331,3,2,Carlton,138.396111786148,18,64,1,16
1805,263,325,0,2311,257,331,19,5,Fitzroy,128.03324099723,18,52,2,13
1859,269,281,0,2027,265,291,12,5,"North Melbourne",109.037116729424,18,52,3,13
1608,300,267,0,2037,218,295,4,7,Collingwood,126.679104477612,18,44,4,11
1799,263,256,1,1912,256,276,5,7,Essendon,106.281267370762,18,42,5,10
1746,222,252,0,1794,254,257,7,8,Geelong,102.749140893471,18,40,6,10
2142,276,294,0,2124,311,305,14,10,Richmond,99.1596638655462,18,32,7,8
1963,271,290,0,2000,282,285,10,11,Hawthorn,101.884870096791,18,28,8,7
2078,284,229,1,1699,299,245,18,11,"Western Bulldogs",81.7613089509143,18,26,9,6
2250,288,244,0,2038,327,299,16,13,Sydney,90.5777777777778,18,20,10,5
2297,293,259,0,1711,334,242,11,13,Melbourne,74.4884632128864,18,20,11,5
2329,277,247,0,1591,342,224,15,15,"St Kilda",68.3125805066552,18,12,12,3
