against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1444,208,256,0,2026,206,295,3,2,Carlton,140.304709141274,16,56,1,14
1607,239,260,0,1784,228,254,12,4,"North Melbourne",111.014312383323,16,48,2,12
1653,237,278,0,1958,236,280,19,5,Fitzroy,118.451300665457,16,44,3,11
1573,247,230,1,1736,221,251,5,5,Essendon,110.362364907819,16,42,4,10
1413,267,250,0,1882,191,272,4,6,Collingwood,133.191790516631,16,40,5,10
1601,203,222,0,1548,233,221,7,8,Geelong,96.6895690193629,16,32,6,8
1737,225,265,0,1813,252,258,10,9,Hawthorn,104.375359815774,16,28,7,7
1899,255,257,0,1823,274,261,14,9,Richmond,95.9978936282254,16,28,8,7
1761,261,203,1,1511,250,218,18,9,"Western Bulldogs",85.8035207268597,16,26,9,6
2016,258,223,0,1735,293,252,16,12,Sydney,86.0615079365079,16,16,10,4
1954,262,239,0,1529,282,215,11,12,Melbourne,78.2497441146366,16,16,11,4
2031,243,222,0,1344,298,187,15,14,"St Kilda",66.1742983751846,16,8,12,2
