against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1235,179,198,0,1644,176,241,3,2,Carlton,133.117408906883,13,44,1,11
1286,194,236,0,1646,182,235,19,3,Fitzroy,127.993779160187,13,40,2,10
1285,199,199,1,1483,181,214,5,3,Essendon,115.408560311284,13,38,3,9
1365,189,215,0,1445,196,205,12,4,"North Melbourne",105.860805860806,13,36,4,9
1195,223,206,0,1550,162,224,4,5,Collingwood,129.707112970711,13,32,5,8
1300,154,185,0,1241,191,176,7,6,Geelong,95.4615384615385,13,28,6,7
1451,191,218,0,1556,210,223,10,7,Hawthorn,107.23638869745,13,24,7,6
1454,218,158,1,1268,206,185,18,7,"Western Bulldogs",87.2077028885832,13,22,8,5
1584,204,208,0,1432,230,204,14,9,Richmond,90.4040404040404,13,16,9,4
1687,205,184,0,1426,247,207,16,10,Sydney,84.5287492590397,13,12,10,3
1540,208,193,0,1225,222,172,11,10,Melbourne,79.5454545454545,13,12,11,3
1641,207,171,0,1107,239,156,15,11,"St Kilda",67.4588665447898,13,8,12,2
