against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
661,103,119,0,857,93,123,12,0,"North Melbourne",129.652042360061,7,28,1,7
671,101,110,0,920,95,135,3,1,Carlton,137.108792846498,7,24,2,6
680,128,115,0,835,92,120,4,3,Collingwood,122.794117647059,7,16,3,4
785,113,128,0,866,112,123,19,3,Fitzroy,110.31847133758,7,16,4,4
767,119,116,1,830,108,119,5,3,Essendon,108.213820078227,7,14,5,3
790,106,126,0,876,114,125,10,4,Hawthorn,110.886075949367,7,12,6,3
884,116,101,0,827,128,121,16,4,Sydney,93.552036199095,7,12,7,3
715,79,100,0,628,106,88,7,4,Geelong,87.8321678321678,7,12,8,3
800,110,93,1,729,115,106,18,4,"Western Bulldogs",91.125,7,10,9,2
860,116,107,0,737,124,105,14,5,Richmond,85.6976744186046,7,8,10,2
875,119,120,0,732,126,102,11,5,Melbourne,83.6571428571429,7,8,11,2
983,119,94,0,634,144,90,15,5,"St Kilda",64.4964394710071,7,8,12,2
