against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
277,43,39,0,399,39,60,3,0,Carlton,144.043321299639,3,12,1,3
302,44,59,0,389,43,55,12,0,"North Melbourne",128.807947019868,3,12,2,3
322,40,44,0,368,47,54,16,1,Sydney,114.285714285714,3,8,3,2
370,46,41,0,353,54,52,14,1,Richmond,95.4054054054054,3,8,4,2
294,54,49,0,337,40,48,5,2,Essendon,114.625850340136,3,4,5,1
340,40,53,0,347,50,49,19,2,Fitzroy,102.058823529412,3,4,6,1
343,49,58,0,328,49,45,10,2,Hawthorn,95.6268221574344,3,4,7,1
337,43,45,0,303,49,43,11,2,Melbourne,89.9109792284867,3,4,8,1
362,44,46,0,316,53,45,18,2,"Western Bulldogs",87.292817679558,3,4,9,1
341,41,44,0,290,50,41,7,2,Geelong,85.0439882697947,3,4,10,1
360,54,38,0,296,51,43,15,2,"St Kilda",82.2222222222222,3,4,11,1
378,66,48,0,300,52,42,4,2,Collingwood,79.3650793650794,3,4,12,1
