against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
937,109,173,0,1265,138,182,14,3,Richmond,135.005336179296,13,40,1,10
913,151,134,0,1148,127,169,16,3,Sydney,125.739320920044,13,40,2,10
978,120,150,0,1212,143,177,17,3,"West Coast",123.926380368098,13,40,3,10
1029,111,143,0,1229,153,181,4,4,Collingwood,119.436345966958,13,36,4,9
978,114,142,0,1114,144,162,13,4,"Port Adelaide",113.905930470348,13,36,5,9
1054,136,154,0,1342,153,198,11,5,Melbourne,127.324478178368,13,32,6,8
883,163,148,0,1114,120,161,7,5,Geelong,126.160815402039,13,32,7,8
956,146,140,0,1118,135,163,12,5,"North Melbourne",116.945606694561,13,32,8,8
972,132,140,0,1124,140,164,10,5,Hawthorn,115.637860082305,13,32,9,8
975,129,173,1,1109,141,156,9,5,"Greater Western Sydney",113.74358974359,13,30,10,7
1072,154,140,0,1076,153,156,1,7,Adelaide,100.373134328358,13,24,11,6
1109,167,139,0,1033,157,149,5,7,Essendon,93.1469792605951,13,24,12,6
1111,151,133,0,985,160,142,6,7,Fremantle,88.6588658865887,13,24,13,6
1217,137,152,0,908,180,126,18,9,"Western Bulldogs",74.6096959737058,13,16,14,4
1262,194,123,0,795,178,112,8,10,"Gold Coast",62.9952456418384,13,12,15,3
1251,159,148,1,886,182,123,15,10,"St Kilda",70.8233413269384,13,10,16,2
1269,153,137,0,995,186,143,2,12,"Brisbane Lions",78.408195429472,13,4,17,1
1305,159,116,0,818,191,117,3,12,Carlton,62.6819923371648,13,4,18,1
