against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1060,118,195,0,1461,157,211,14,3,Richmond,137.830188679245,15,48,1,12
1151,131,164,0,1406,170,207,4,4,Collingwood,122.154648132059,15,44,2,11
1141,151,164,0,1376,165,202,17,4,"West Coast",120.595968448729,15,44,3,11
1097,131,168,0,1290,161,187,13,4,"Port Adelaide",117.593436645397,15,44,4,11
1077,183,140,0,1274,149,189,16,5,Sydney,118.291550603528,15,40,5,10
1221,153,187,0,1561,178,229,11,6,Melbourne,127.846027846028,15,36,6,9
1045,175,182,0,1286,145,184,7,6,Geelong,123.062200956938,15,36,7,9
1126,154,154,0,1330,162,196,10,6,Hawthorn,118.117229129663,15,36,8,9
1139,167,163,0,1321,162,193,12,6,"North Melbourne",115.978928884987,15,36,9,9
1145,143,205,1,1279,167,179,9,6,"Greater Western Sydney",111.703056768559,15,34,10,8
1253,173,164,0,1220,180,176,1,8,Adelaide,97.366320830008,15,28,11,7
1295,185,158,0,1220,185,177,5,8,Essendon,94.2084942084942,15,28,12,7
1332,186,149,0,1097,191,158,6,9,Fremantle,82.3573573573574,15,24,13,6
1440,156,164,0,1070,214,151,18,10,"Western Bulldogs",74.3055555555556,15,20,14,5
1454,182,167,1,1055,212,148,15,11,"St Kilda",72.5584594222834,15,14,15,3
1388,176,160,0,1234,202,179,2,12,"Brisbane Lions",88.9048991354467,15,12,16,3
1456,220,145,0,913,206,128,8,12,"Gold Coast",62.706043956044,15,12,17,3
1515,183,138,0,942,222,134,3,14,Carlton,62.1782178217822,15,4,18,1
