against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1406,164,260,0,1964,207,284,14,4,Richmond,139.687055476529,20,64,1,16
1477,193,221,0,1823,214,267,17,5,"West Coast",123.42586323629,20,60,2,15
1479,201,269,1,1781,213,252,9,6,"Greater Western Sydney",120.419202163624,20,54,3,13
1492,202,213,0,1809,215,266,10,7,Hawthorn,121.246648793566,20,52,4,13
1568,176,223,0,1855,232,272,4,7,Collingwood,118.303571428571,20,52,5,13
1521,255,186,0,1668,211,247,16,7,Sydney,109.664694280079,20,52,6,13
1601,197,259,0,2089,234,305,11,8,Melbourne,130.480949406621,20,48,7,12
1428,186,211,0,1627,207,236,13,8,"Port Adelaide",113.935574229692,20,48,8,12
1489,241,233,0,1745,208,252,7,9,Geelong,117.19274680994,20,44,9,11
1610,212,214,0,1756,233,257,12,9,"North Melbourne",109.068322981366,20,44,10,11
1668,234,236,0,1748,239,252,5,9,Essendon,104.796163069544,20,44,11,11
1727,233,244,0,1690,249,241,1,10,Adelaide,97.8575564562826,20,40,12,10
1807,253,192,0,1464,259,212,6,12,Fremantle,81.0182623132263,20,32,13,8
1890,222,214,0,1414,278,200,18,13,"Western Bulldogs",74.8148148148148,20,28,14,7
1928,242,236,1,1436,281,200,15,15,"St Kilda",74.4813278008299,20,18,15,4
1877,245,205,0,1675,272,245,2,16,"Brisbane Lions",89.2381459776239,20,16,16,4
1962,288,204,0,1194,279,165,8,16,"Gold Coast",60.8562691131498,20,16,17,4
2051,257,181,0,1243,299,177,3,18,Carlton,60.6045831301804,20,8,18,2
