against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
826,100,119,0,1103,121,164,17,1,"West Coast",133.535108958838,11,40,1,10
872,98,162,0,1182,129,170,14,3,Richmond,135.550458715596,12,36,2,9
856,136,122,0,1076,120,159,16,3,Sydney,125.700934579439,12,36,3,9
800,152,137,0,1049,108,152,7,4,Geelong,131.125,12,32,4,8
979,127,143,0,1277,142,189,11,4,Melbourne,130.439223697651,12,32,5,8
970,106,130,0,1150,144,170,4,4,Collingwood,118.556701030928,12,32,6,8
881,137,135,0,1041,124,151,12,5,"North Melbourne",118.161180476731,12,28,7,7
838,94,121,0,907,124,131,13,4,"Port Adelaide",108.233890214797,11,28,8,7
893,119,160,1,1000,129,140,9,5,"Greater Western Sydney",111.982082866741,12,26,9,6
984,138,132,0,1044,141,152,1,6,Adelaide,106.09756097561,12,24,10,6
897,111,106,0,940,131,139,10,5,Hawthorn,104.79375696767,11,24,11,6
1057,151,131,0,953,151,137,5,7,Essendon,90.1608325449385,12,20,12,5
1065,141,120,0,882,154,127,6,7,Fremantle,82.8169014084507,12,20,13,5
1008,120,134,0,758,148,104,18,7,"Western Bulldogs",75.1984126984127,11,16,14,4
1086,162,98,0,674,154,96,8,8,"Gold Coast",62.0626151012891,11,12,15,3
1173,147,134,1,806,171,112,15,10,"St Kilda",68.7127024722933,12,6,16,1
1160,140,127,0,913,170,131,2,11,"Brisbane Lions",78.7068965517241,12,4,17,1
1123,133,101,0,713,165,102,3,10,Carlton,63.4906500445236,11,4,18,1
