against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1170,150,230,0,1916,170,281,15,0,"St Kilda",163.760683760684,19,76,1,19
1564,172,254,0,2030,232,296,7,3,Geelong,129.795396419437,19,64,2,16
1563,213,241,0,1849,225,268,4,6,Collingwood,118.29814459373,19,52,3,13
1684,196,230,0,2066,248,306,18,7,"Western Bulldogs",122.684085510689,19,48,4,12
1604,224,196,1,1726,230,255,2,7,"Brisbane Lions",107.605985037406,19,46,5,11
1716,222,242,0,1892,249,275,3,8,Carlton,110.25641025641,19,44,6,11
1570,190,218,0,1712,230,249,1,8,Adelaide,109.044585987261,19,44,7,11
1945,217,216,0,1764,288,258,13,10,"Port Adelaide",90.694087403599,19,36,8,9
1779,225,219,1,1767,259,258,5,10,Essendon,99.3254637436762,19,34,9,8
1738,220,195,0,1653,253,243,16,11,Sydney,95.1093210586882,19,32,10,8
1817,239,209,0,1661,263,242,10,11,Hawthorn,91.4144193725922,19,32,11,8
1790,212,224,0,1610,263,231,17,13,"West Coast",89.9441340782123,19,24,12,6
1779,225,189,1,1473,259,214,12,13,"North Melbourne",82.7993254637437,19,22,13,5
1976,242,215,1,1577,289,227,14,13,Richmond,79.8076923076923,19,22,14,5
1951,235,192,0,1488,286,216,6,14,Fremantle,76.2685802152742,19,20,15,5
1954,262,174,0,1416,282,207,11,16,Melbourne,72.4667349027636,19,12,16,3
