against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1028,128,200,0,1748,150,258,15,0,"St Kilda",170.038910505837,17,68,1,17
1376,146,231,0,1875,205,274,7,2,Geelong,136.264534883721,17,60,2,15
1502,176,202,0,1858,221,276,18,6,"Western Bulldogs",123.7017310253,17,44,3,11
1440,192,207,0,1665,208,243,4,6,Collingwood,115.625,17,44,4,11
1388,170,191,0,1553,203,227,1,6,Adelaide,111.887608069164,17,44,5,11
1422,192,174,0,1584,205,235,2,6,"Brisbane Lions",111.392405063291,17,44,6,11
1570,190,219,0,1701,230,247,3,8,Carlton,108.343949044586,17,36,7,9
1597,199,202,0,1612,233,235,5,9,Essendon,100.93926111459,17,32,8,8
1622,212,183,0,1509,235,221,10,9,Hawthorn,93.0332922318126,17,32,9,8
1726,184,195,0,1569,257,229,13,9,"Port Adelaide",90.9038238702202,17,32,10,8
1576,196,165,0,1437,230,212,16,10,Sydney,91.1802030456853,17,28,11,7
1771,217,193,1,1423,259,205,14,12,Richmond,80.3500846979108,17,18,12,4
1624,202,162,1,1266,237,184,12,12,"North Melbourne",77.9556650246305,17,18,13,4
1625,185,207,0,1413,240,201,17,13,"West Coast",86.9538461538462,17,16,14,4
1766,218,164,0,1292,258,188,6,13,Fremantle,73.1596828992073,17,16,15,4
1745,239,151,0,1273,251,187,11,14,Melbourne,72.9512893982808,17,12,16,3
