against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
633,87,134,0,1160,91,171,15,0,"St Kilda",183.254344391785,11,44,1,11
845,89,159,0,1293,126,189,7,0,Geelong,153.01775147929,11,44,2,11
1040,128,132,0,1206,152,179,18,4,"Western Bulldogs",115.961538461538,11,28,3,7
984,126,137,0,1151,143,169,3,5,Carlton,116.971544715447,11,24,4,6
951,117,142,0,1024,139,147,4,5,Collingwood,107.676130389064,11,24,5,6
1000,136,96,0,1014,144,153,2,5,"Brisbane Lions",101.4,11,24,6,6
1050,138,116,0,1034,152,153,10,5,Hawthorn,98.4761904761905,11,24,7,6
1078,106,139,0,1045,162,151,13,5,"Port Adelaide",96.9387755102041,11,24,8,6
1030,118,112,0,988,152,146,1,5,Adelaide,95.9223300970874,11,24,9,6
1036,124,105,0,999,152,149,16,6,Sydney,96.4285714285714,11,20,10,5
1069,133,129,0,1005,156,146,5,6,Essendon,94.0130963517306,11,20,11,5
1074,132,103,0,847,157,124,12,7,"North Melbourne",78.8640595903166,11,16,12,4
1061,119,139,0,925,157,131,17,8,"West Coast",87.181903864279,11,12,13,3
1130,128,115,0,901,167,131,6,8,Fremantle,79.7345132743363,11,12,14,3
1210,142,125,0,935,178,135,14,9,Richmond,77.2727272727273,11,8,15,2
1136,158,98,0,800,163,117,11,10,Melbourne,70.4225352112676,11,4,16,1
