against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1344,168,253,0,2083,196,305,15,2,"St Kilda",154.985119047619,21,76,1,19
1761,195,280,0,2218,261,323,7,4,Geelong,125.9511641113,21,68,2,17
1678,232,280,0,2098,241,303,4,6,Collingwood,125.029797377831,21,60,3,15
1864,220,256,0,2278,274,337,18,7,"Western Bulldogs",122.210300429185,21,56,4,14
1879,241,264,0,2166,273,317,3,8,Carlton,115.274081958489,21,52,5,13
1685,209,248,0,1928,246,280,1,8,Adelaide,114.421364985163,21,52,6,13
1798,244,219,1,1917,259,283,2,8,"Brisbane Lions",106.618464961068,21,50,7,12
2028,252,242,1,1964,296,287,5,11,Essendon,96.8441814595661,21,38,8,9
2004,264,237,0,1863,290,271,10,12,Hawthorn,92.9640718562874,21,36,9,9
2173,241,237,0,1923,322,281,13,12,"Port Adelaide",88.4951679705476,21,36,10,9
1927,253,212,0,1796,279,264,16,13,Sydney,93.2018681888947,21,32,11,8
1984,238,238,0,1768,291,255,17,14,"West Coast",89.1129032258064,21,28,12,7
1948,244,205,1,1609,284,234,12,14,"North Melbourne",82.5975359342916,21,26,13,6
2165,251,217,0,1693,319,246,6,15,Fremantle,78.1986143187067,21,24,14,6
2263,277,235,1,1729,331,249,14,15,Richmond,76.4030048608042,21,22,15,5
2171,281,187,0,1639,315,242,11,17,Melbourne,75.4951635191156,21,16,16,4
