against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
455,77,75,0,675,63,100,7,1,Geelong,148.351648351648,7,24,1,6
499,67,87,0,633,72,91,4,2,Collingwood,126.85370741483,7,20,2,5
550,70,84,0,684,80,100,9,2,"Greater Western Sydney",124.363636363636,7,20,3,5
613,73,92,0,656,90,94,2,2,"Brisbane Lions",107.014681892333,7,20,4,5
457,85,68,0,554,62,81,6,3,Fremantle,121.225382932166,7,16,5,4
467,83,82,0,544,64,77,1,3,Adelaide,116.488222698073,7,16,6,4
572,62,87,0,609,85,87,13,3,"Port Adelaide",106.468531468531,7,16,7,4
555,57,72,0,534,83,77,15,3,"St Kilda",96.2162162162162,7,16,8,4
599,59,78,0,564,90,81,14,3,Richmond,94.1569282136895,7,16,9,4
542,86,58,0,508,76,75,17,3,"West Coast",93.7269372693727,7,16,10,4
582,84,76,0,586,83,85,5,4,Essendon,100.687285223368,7,12,11,3
544,76,89,0,545,78,76,18,4,"Western Bulldogs",100.183823529412,7,12,12,3
586,82,77,0,587,84,85,10,4,Hawthorn,100.170648464164,7,12,13,3
578,80,76,0,442,83,61,8,4,"Gold Coast",76.4705882352941,7,12,14,3
660,90,76,0,538,95,77,12,5,"North Melbourne",81.5151515151515,7,8,15,2
675,69,63,0,495,101,72,11,5,Melbourne,73.3333333333333,7,8,16,2
607,85,74,0,518,87,74,3,6,Carlton,85.337726523888,7,4,17,1
656,98,69,0,525,93,76,16,6,Sydney,80.030487804878,7,4,18,1
