against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
265,49,42,0,372,36,55,7,1,Geelong,140.377358490566,4,12,1,3
295,43,50,0,368,42,53,9,1,"Greater Western Sydney",124.745762711864,4,12,2,3
286,46,35,0,329,40,49,17,1,"West Coast",115.034965034965,4,12,3,3
347,41,45,0,381,51,56,2,1,"Brisbane Lions",109.798270893372,4,12,4,3
289,31,49,0,301,43,42,15,1,"St Kilda",104.152249134948,4,12,5,3
268,40,49,0,277,38,38,8,1,"Gold Coast",103.358208955224,4,12,6,3
255,45,44,0,326,35,47,6,2,Fremantle,127.843137254902,4,8,7,2
300,36,41,0,329,44,48,4,2,Collingwood,109.666666666667,4,8,8,2
306,48,42,0,330,43,48,10,2,Hawthorn,107.843137254902,4,8,9,2
303,45,50,0,320,43,45,18,2,"Western Bulldogs",105.610561056106,4,8,10,2
339,33,45,0,357,51,52,13,2,"Port Adelaide",105.309734513274,4,8,11,2
365,47,41,0,347,53,51,5,2,Essendon,95.0684931506849,4,8,12,2
391,37,44,0,338,59,49,14,2,Richmond,86.4450127877238,4,8,13,2
319,61,55,0,277,43,37,1,3,Adelaide,86.833855799373,4,4,14,1
344,56,46,0,298,48,42,16,3,Sydney,86.6279069767442,4,4,15,1
421,43,31,0,319,63,48,11,3,Melbourne,75.7719714964371,4,4,16,1
394,46,42,0,288,58,41,12,3,"North Melbourne",73.0964467005076,4,4,17,1
337,43,39,0,267,49,38,3,4,Carlton,79.2284866468843,4,0,18,0
