against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
788,134,118,0,1192,109,179,7,1,Geelong,151.269035532995,12,44,1,11
866,122,138,0,1104,124,161,4,3,Collingwood,127.482678983834,12,36,2,9
859,109,139,0,1141,125,167,9,4,"Greater Western Sydney",132.828870779977,12,32,3,8
942,144,106,0,970,133,144,17,4,"West Coast",102.972399150743,12,32,4,8
862,142,135,0,969,120,139,1,5,Adelaide,112.412993039443,12,28,5,7
1014,132,151,0,1045,147,149,2,5,"Brisbane Lions",103.057199211045,12,28,6,7
997,115,126,0,942,147,136,14,5,Richmond,94.4834503510532,12,28,7,7
860,104,132,0,954,126,137,13,5,"Port Adelaide",110.93023255814,11,24,8,6
775,127,119,0,845,108,121,6,5,Fremantle,109.032258064516,11,24,9,6
818,128,122,0,842,115,120,5,6,Essendon,102.933985330073,11,20,10,5
853,127,113,0,863,121,125,10,6,Hawthorn,101.172332942556,11,20,11,5
1065,135,133,0,1003,155,145,12,7,"North Melbourne",94.1784037558685,12,20,12,5
949,97,122,0,812,142,115,15,6,"St Kilda",85.563751317176,11,20,13,5
1036,154,121,0,931,147,135,16,8,Sydney,89.8648648648649,12,16,14,4
1001,107,138,0,888,149,125,18,7,"Western Bulldogs",88.7112887112887,11,16,15,4
1102,106,130,0,838,166,118,11,9,Melbourne,76.043557168784,12,12,16,3
1044,144,114,0,732,150,103,8,9,"Gold Coast",70.1149425287356,12,12,17,3
1056,144,114,0,816,152,117,3,10,Carlton,77.2727272727273,12,8,18,2
