against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
401,65,67,0,589,56,87,7,1,Geelong,146.882793017456,6,20,1,5
406,76,64,0,520,55,76,6,2,Fremantle,128.07881773399,6,16,2,4
430,58,69,0,525,62,76,4,2,Collingwood,122.093023255814,6,16,3,4
480,60,78,0,570,70,82,9,2,"Greater Western Sydney",118.75,6,16,4,4
464,44,78,0,540,70,77,13,2,"Port Adelaide",116.379310344828,6,16,5,4
441,51,62,0,464,65,67,15,2,"St Kilda",105.215419501134,6,16,6,4
532,64,73,0,553,78,80,2,2,"Brisbane Lions",103.947368421053,6,16,7,4
500,50,68,0,512,75,74,14,2,Richmond,102.4,6,16,8,4
433,79,73,0,493,59,70,1,3,Adelaide,113.856812933025,6,12,9,3
496,76,64,0,532,70,78,5,3,Essendon,107.258064516129,6,12,10,3
507,69,69,0,513,73,74,10,3,Hawthorn,101.183431952663,6,12,11,3
485,77,44,0,428,68,64,17,3,"West Coast",88.2474226804124,6,12,12,3
498,66,67,0,385,72,53,8,3,"Gold Coast",77.3092369477912,6,12,13,3
492,66,80,0,446,71,61,18,4,"Western Bulldogs",90.650406504065,6,8,14,2
487,73,60,0,456,69,66,3,5,Carlton,93.6344969199179,6,4,15,1
553,79,60,0,444,79,64,16,5,Sydney,80.2893309222423,6,4,16,1
598,76,64,0,418,87,59,12,5,"North Melbourne",69.8996655518395,6,4,17,1
601,61,50,0,416,90,61,11,5,Melbourne,69.2179700499168,6,4,18,1
