against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1696,232,331,0,2257,244,321,4,3,Collingwood,133.077830188679,19,64,1,16
1631,209,303,0,2235,237,322,10,5,Hawthorn,137.032495401594,19,56,2,14
1557,255,238,0,1846,217,268,12,6,"North Melbourne",118.561335902376,19,52,3,13
1542,216,250,0,1750,221,250,3,7,Carlton,113.48897535668,19,48,4,12
1687,235,254,1,1892,242,273,16,7,Sydney,112.151748666271,19,46,5,11
1827,249,254,1,1964,263,285,14,7,Richmond,107.498631636563,19,46,6,11
1892,266,265,1,1909,271,274,18,10,"Western Bulldogs",100.898520084567,19,34,7,8
1975,295,252,0,1716,280,244,7,11,Geelong,86.8860759493671,19,32,8,8
2067,315,253,1,1771,292,253,5,11,Essendon,85.6797290759555,19,30,9,7
2163,261,296,0,1742,317,241,11,15,Melbourne,80.5362921867776,19,16,10,4
2222,320,229,0,1729,317,250,19,15,Fitzroy,77.8127812781278,19,16,11,4
2224,322,250,2,1672,317,237,15,14,"St Kilda",75.1798561151079,19,16,12,3
