against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1621,223,314,0,2156,233,307,4,3,Collingwood,133.004318322023,18,60,1,15
1528,202,285,0,2157,221,312,10,4,Hawthorn,141.164921465969,18,56,2,14
1514,248,223,0,1783,211,260,12,6,"North Melbourne",117.76750330251,18,48,3,12
1479,201,243,0,1707,213,244,3,6,Carlton,115.415821501014,18,48,4,12
1698,234,243,1,1863,244,270,14,6,Richmond,109.717314487633,18,46,5,11
1609,217,247,1,1789,232,257,16,7,Sydney,111.187072715973,18,42,6,10
1791,255,250,1,1780,256,255,18,10,"Western Bulldogs",99.3858179787828,18,30,7,7
1943,299,233,1,1661,274,238,5,10,Essendon,85.4863612969635,18,30,8,7
1865,275,236,0,1592,265,226,7,11,Geelong,85.3619302949062,18,28,9,7
2017,253,284,0,1658,294,229,11,14,Melbourne,82.2012890431334,18,16,10,4
2123,305,241,2,1597,303,226,15,13,"St Kilda",75.2237399905794,18,16,11,3
2138,308,221,0,1583,305,227,19,15,Fitzroy,74.0411599625819,18,12,12,3
